symbol,exchange,date,period,strike,out-of-the-money-pcent,call/put,iv,delta,moneyness,normalizediv,matyears
SPX,CBOE,12/30/15,1080,3729.587,15,C,0.147383,0.335591,1.15,0.147383,2.95890411
SPX,CBOE,12/30/15,1080,2756.651,15,P,0.204535,-0.261789,0.85,0.204535,2.95890411
SPX,CBOE,12/30/15,1080,3891.743,20,C,0.140188,0.262551,1.2,0.140188,2.95890411
SPX,CBOE,12/30/15,1080,2594.495,20,P,0.213086,-0.214164,0.8,0.213086,2.95890411
SPX,CBOE,12/30/15,1080,4053.899,25,C,0.134235,0.197402,1.25,0.134235,2.95890411
SPX,CBOE,12/30/15,1080,2432.339,25,P,0.221828,-0.172401,0.75,0.221828,2.95890411
SPX,CBOE,12/30/15,1080,4216.055,30,C,0.129791,0.143772,1.3,0.129791,2.95890411
SPX,CBOE,12/30/15,1080,2270.183,30,P,0.23015,-0.135909,0.7,0.23015,2.95890411
SPX,CBOE,12/30/15,1080,4378.211,35,C,0.126984,0.10299,1.35,0.126984,2.95890411
SPX,CBOE,12/30/15,1080,2108.027,35,P,0.238669,-0.104818,0.65,0.238669,2.95890411
SPX,CBOE,12/30/15,1080,4540.367,40,C,0.12457,0.071718,1.4,0.12457,2.95890411
SPX,CBOE,12/30/15,1080,1945.872,40,P,0.247633,-0.078945,0.6,0.247633,2.95890411
SPX,CBOE,12/30/15,1080,4702.523,45,C,0.125778,0.053788,1.45,0.125778,2.95890411
SPX,CBOE,12/30/15,1080,1783.716,45,P,0.256742,-0.057685,0.55,0.256742,2.95890411
SPX,CBOE,12/30/15,1080,4864.679,50,C,0.125778,0.038708,1.5,0.125778,2.95890411
SPX,CBOE,12/30/15,1080,1621.56,50,P,0.266149,-0.040672,0.5,0.266149,2.95890411
SPX,CBOE,12/30/15,1080,5026.834,55,C,0.125778,0.027591,1.55,0.125778,2.95890411
SPX,CBOE,12/30/15,1080,1459.404,55,P,0.276376,-0.027598,0.45,0.276376,2.95890411
SPX,CBOE,12/30/15,1080,5188.991,60,C,0.125778,0.0195,1.6,0.125778,2.95890411
SPX,CBOE,12/30/15,1080,1297.248,60,P,0.280566,-0.016181,0.4,0.280566,2.95890411
SPX,CBOE,12/29/15,30,3223.391,0,C,0.121103,0.506923,1,0.0605515,0.082191781
SPX,CBOE,12/29/15,30,3223.391,0,P,0.118632,-0.493219,1,0.059316,0.082191781
SPX,CBOE,12/29/15,30,3384.56,5,C,0.092524,0.033918,1.05,0.092524,0.082191781
SPX,CBOE,12/29/15,30,3062.221,5,P,0.177432,-0.150618,0.95,0.177432,0.082191781
SPX,CBOE,12/29/15,30,3545.73,10,C,0.108795,0.001182,1.1,0.108795,0.082191781
SPX,CBOE,12/29/15,30,2901.052,10,P,0.227743,-0.049848,0.9,0.227743,0.082191781
SPX,CBOE,12/29/15,30,3706.899,15,C,0.108795,0.000004,1.15,0.108795,0.082191781
SPX,CBOE,12/29/15,30,2739.882,15,P,0.27777,-0.018734,0.85,0.27777,0.082191781
SPX,CBOE,12/29/15,30,3868.069,20,C,0.108795,0,1.2,0.108795,0.082191781
SPX,CBOE,12/29/15,30,2578.713,20,P,0.329183,-0.00794,0.8,0.329183,0.082191781
SPX,CBOE,12/29/15,30,4029.239,25,C,0.108795,0,1.25,0.108795,0.082191781
SPX,CBOE,12/29/15,30,2417.543,25,P,0.381841,-0.003652,0.75,0.381841,0.082191781
SPX,CBOE,12/29/15,30,4190.408,30,C,0.108795,0,1.3,0.108795,0.082191781
SPX,CBOE,12/29/15,30,2256.374,30,P,0.424595,-0.00139,0.7,0.424595,0.082191781
SPX,CBOE,12/29/15,30,4351.578,35,C,0.108795,0,1.35,0.108795,0.082191781
SPX,CBOE,12/29/15,30,2095.204,35,P,0.424595,-0.000159,0.65,0.424595,0.082191781
SPX,CBOE,12/29/15,30,4512.747,40,C,0.108795,0,1.4,0.108795,0.082191781
SPX,CBOE,12/29/15,30,1934.035,40,P,0.424595,-0.00001,0.6,0.424595,0.082191781
SPX,CBOE,12/29/15,30,4673.917,45,C,0.108795,0,1.45,0.108795,0.082191781
SPX,CBOE,12/29/15,30,1772.865,45,P,0.424595,0,0.55,0.424595,0.082191781
SPX,CBOE,12/29/15,30,4835.086,50,C,0.108795,0,1.5,0.108795,0.082191781
SPX,CBOE,12/29/15,30,1611.695,50,P,0.424595,0,0.5,0.424595,0.082191781
SPX,CBOE,12/29/15,30,4996.256,55,C,0.108795,0,1.55,0.108795,0.082191781
SPX,CBOE,12/29/15,30,1450.526,55,P,0.424595,0,0.45,0.424595,0.082191781
SPX,CBOE,12/29/15,30,5157.425,60,C,0.108795,0,1.6,0.108795,0.082191781
SPX,CBOE,12/29/15,30,1289.356,60,P,0.424595,0,0.4,0.424595,0.082191781
SPX,CBOE,12/29/15,60,3223.52,0,C,0.127626,0.51032,1,0.063813,0.164383562
SPX,CBOE,12/29/15,60,3223.52,0,P,0.128848,-0.489581,1,0.064424,0.164383562
SPX,CBOE,12/29/15,60,3384.696,5,C,0.097835,0.113106,1.05,0.097835,0.164383562
SPX,CBOE,12/29/15,60,3062.344,5,P,0.171917,-0.22043,0.95,0.171917,0.164383562
SPX,CBOE,12/29/15,60,3545.872,10,C,0.106806,0.014654,1.1,0.106806,0.164383562
SPX,CBOE,12/29/15,60,2901.168,10,P,0.208748,-0.099013,0.9,0.208748,0.164383562
SPX,CBOE,12/29/15,60,3707.048,15,C,0.11183,0.001107,1.15,0.11183,0.164383562
SPX,CBOE,12/29/15,60,2739.992,15,P,0.244033,-0.045318,0.85,0.244033,0.164383562
SPX,CBOE,12/29/15,60,3868.224,20,C,0.11183,0.000032,1.2,0.11183,0.164383562
SPX,CBOE,12/29/15,60,2578.816,20,P,0.280755,-0.021835,0.8,0.280755,0.164383562
SPX,CBOE,12/29/15,60,4029.4,25,C,0.11183,0,1.25,0.11183,0.164383562
SPX,CBOE,12/29/15,60,2417.64,25,P,0.31812,-0.010868,0.75,0.31812,0.164383562
SPX,CBOE,12/29/15,60,4190.576,30,C,0.11183,0,1.3,0.11183,0.164383562
SPX,CBOE,12/29/15,60,2256.464,30,P,0.357915,-0.005696,0.7,0.357915,0.164383562
SPX,CBOE,12/29/15,60,4351.752,35,C,0.11183,0,1.35,0.11183,0.164383562
SPX,CBOE,12/29/15,60,2095.288,35,P,0.402022,-0.003221,0.65,0.402022,0.164383562
SPX,CBOE,12/29/15,60,4512.928,40,C,0.11183,0,1.4,0.11183,0.164383562
SPX,CBOE,12/29/15,60,1934.112,40,P,0.447439,-0.001827,0.6,0.447439,0.164383562
SPX,CBOE,12/29/15,60,4674.104,45,C,0.11183,0,1.45,0.11183,0.164383562
SPX,CBOE,12/29/15,60,1772.936,45,P,0.4548,-0.000428,0.55,0.4548,0.164383562
SPX,CBOE,12/29/15,60,4835.28,50,C,0.11183,0,1.5,0.11183,0.164383562
SPX,CBOE,12/29/15,60,1611.76,50,P,0.4548,-0.000059,0.5,0.4548,0.164383562
SPX,CBOE,12/29/15,60,4996.456,55,C,0.11183,0,1.55,0.11183,0.164383562
SPX,CBOE,12/29/15,60,1450.584,55,P,0.4548,-0.000005,0.45,0.4548,0.164383562
SPX,CBOE,12/29/15,60,5157.632,60,C,0.11183,0,1.6,0.11183,0.164383562
SPX,CBOE,12/29/15,60,1289.408,60,P,0.4548,0,0.4,0.4548,0.164383562
SPX,CBOE,12/29/15,90,3222.906,0,C,0.137676,0.513634,1,0.068838,0.246575342
SPX,CBOE,12/29/15,90,3222.906,0,P,0.136948,-0.486438,1,0.068474,0.246575342
SPX,CBOE,12/29/15,90,3384.051,5,C,0.108157,0.188997,1.05,0.108157,0.246575342
SPX,CBOE,12/29/15,90,3061.76,5,P,0.172521,-0.260572,0.95,0.172521,0.246575342
SPX,CBOE,12/29/15,90,3545.197,10,C,0.107577,0.039417,1.1,0.107577,0.246575342
SPX,CBOE,12/29/15,90,2900.615,10,P,0.203238,-0.136878,0.9,0.203238,0.246575342
SPX,CBOE,12/29/15,90,3706.342,15,C,0.117091,0.008782,1.15,0.117091,0.246575342
SPX,CBOE,12/29/15,90,2739.47,15,P,0.23186,-0.070897,0.85,0.23186,0.246575342
SPX,CBOE,12/29/15,90,3867.487,20,C,0.117091,0.000946,1.2,0.117091,0.246575342
SPX,CBOE,12/29/15,90,2578.325,20,P,0.260804,-0.036905,0.8,0.260804,0.246575342
SPX,CBOE,12/29/15,90,4028.632,25,C,0.117091,0.00007,1.25,0.117091,0.246575342
SPX,CBOE,12/29/15,90,2417.179,25,P,0.291089,-0.019578,0.75,0.291089,0.246575342
SPX,CBOE,12/29/15,90,4189.777,30,C,0.117091,0.000004,1.3,0.117091,0.246575342
SPX,CBOE,12/29/15,90,2256.034,30,P,0.324066,-0.010811,0.7,0.324066,0.246575342
SPX,CBOE,12/29/15,90,4350.923,35,C,0.117091,0,1.35,0.117091,0.246575342
SPX,CBOE,12/29/15,90,2094.889,35,P,0.360979,-0.006335,0.65,0.360979,0.246575342
SPX,CBOE,12/29/15,90,4512.068,40,C,0.117091,0,1.4,0.117091,0.246575342
SPX,CBOE,12/29/15,90,1933.744,40,P,0.400032,-0.003782,0.6,0.400032,0.246575342
SPX,CBOE,12/29/15,90,4673.213,45,C,0.117091,0,1.45,0.117091,0.246575342
SPX,CBOE,12/29/15,90,1772.598,45,P,0.44143,-0.002277,0.55,0.44143,0.246575342
SPX,CBOE,12/29/15,90,4834.358,50,C,0.117091,0,1.5,0.117091,0.246575342
SPX,CBOE,12/29/15,90,1611.453,50,P,0.482262,-0.001288,0.5,0.482262,0.246575342
SPX,CBOE,12/29/15,90,4995.504,55,C,0.117091,0,1.55,0.117091,0.246575342
SPX,CBOE,12/29/15,90,1450.307,55,P,0.497045,-0.000392,0.45,0.497045,0.246575342
SPX,CBOE,12/29/15,90,5156.649,60,C,0.117091,0,1.6,0.117091,0.246575342
SPX,CBOE,12/29/15,90,1289.162,60,P,0.497045,-0.000063,0.4,0.497045,0.246575342
SPX,CBOE,12/29/15,120,3223.374,0,C,0.142689,0.516315,1,0.0713445,0.328767123
SPX,CBOE,12/29/15,120,3223.374,0,P,0.139953,-0.483997,1,0.0699765,0.328767123
SPX,CBOE,12/29/15,120,3384.542,5,C,0.114104,0.237915,1.05,0.114104,0.328767123
SPX,CBOE,12/29/15,120,3062.205,5,P,0.172346,-0.284858,0.95,0.172346,0.328767123
SPX,CBOE,12/29/15,120,3545.711,10,C,0.107473,0.064779,1.1,0.107473,0.328767123
SPX,CBOE,12/29/15,120,2901.037,10,P,0.200975,-0.165545,0.9,0.200975,0.328767123
SPX,CBOE,12/29/15,120,3706.88,15,C,0.113864,0.017513,1.15,0.113864,0.328767123
SPX,CBOE,12/29/15,120,2739.868,15,P,0.226596,-0.094117,0.85,0.226596,0.328767123
SPX,CBOE,12/29/15,120,3868.049,20,C,0.118298,0.003977,1.2,0.118298,0.328767123
SPX,CBOE,12/29/15,120,2578.699,20,P,0.251247,-0.05251,0.8,0.251247,0.328767123
SPX,CBOE,12/29/15,120,4029.218,25,C,0.118298,0.000565,1.25,0.118298,0.328767123
SPX,CBOE,12/29/15,120,2417.531,25,P,0.27699,-0.029327,0.75,0.27699,0.328767123
SPX,CBOE,12/29/15,120,4190.386,30,C,0.118298,0.000063,1.3,0.118298,0.328767123
SPX,CBOE,12/29/15,120,2256.362,30,P,0.30463,-0.016613,0.7,0.30463,0.328767123
SPX,CBOE,12/29/15,120,4351.555,35,C,0.118298,0.000006,1.35,0.118298,0.328767123
SPX,CBOE,12/29/15,120,2095.193,35,P,0.33536,-0.009734,0.65,0.33536,0.328767123
SPX,CBOE,12/29/15,120,4512.724,40,C,0.118298,0,1.4,0.118298,0.328767123
SPX,CBOE,12/29/15,120,1934.025,40,P,0.36928,-0.005895,0.6,0.36928,0.328767123
SPX,CBOE,12/29/15,120,4673.893,45,C,0.118298,0,1.45,0.118298,0.328767123
SPX,CBOE,12/29/15,120,1772.856,45,P,0.405733,-0.003614,0.55,0.405733,0.328767123
SPX,CBOE,12/29/15,120,4835.061,50,C,0.118298,0,1.5,0.118298,0.328767123
SPX,CBOE,12/29/15,120,1611.687,50,P,0.443295,-0.002158,0.5,0.443295,0.328767123
SPX,CBOE,12/29/15,120,4996.229,55,C,0.118298,0,1.55,0.118298,0.328767123
SPX,CBOE,12/29/15,120,1450.518,55,P,0.46885,-0.000952,0.45,0.46885,0.328767123
SPX,CBOE,12/29/15,120,5157.398,60,C,0.118298,0,1.6,0.118298,0.328767123
SPX,CBOE,12/29/15,120,1289.349,60,P,0.46885,-0.000198,0.4,0.46885,0.328767123
SPX,CBOE,12/29/15,150,3223.519,0,C,0.143488,0.518342,1,0.071744,0.410958904
SPX,CBOE,12/29/15,150,3223.519,0,P,0.143784,-0.48162,1,0.071892,0.410958904
SPX,CBOE,12/29/15,150,3384.695,5,C,0.117027,0.269992,1.05,0.117027,0.410958904
SPX,CBOE,12/29/15,150,3062.343,5,P,0.173094,-0.302322,0.95,0.173094,0.410958904
SPX,CBOE,12/29/15,150,3545.871,10,C,0.107508,0.088755,1.1,0.107508,0.410958904
SPX,CBOE,12/29/15,150,2901.167,10,P,0.199435,-0.187265,0.9,0.199435,0.410958904
SPX,CBOE,12/29/15,150,3707.047,15,C,0.111549,0.027511,1.15,0.111549,0.410958904
SPX,CBOE,12/29/15,150,2739.991,15,P,0.222927,-0.113395,0.85,0.222927,0.410958904
SPX,CBOE,12/29/15,150,3868.223,20,C,0.117691,0.008684,1.2,0.117691,0.410958904
SPX,CBOE,12/29/15,150,2578.815,20,P,0.244947,-0.066862,0.8,0.244947,0.410958904
SPX,CBOE,12/29/15,150,4029.398,25,C,0.119021,0.001948,1.25,0.119021,0.410958904
SPX,CBOE,12/29/15,150,2417.639,25,P,0.267079,-0.03871,0.75,0.267079,0.410958904
SPX,CBOE,12/29/15,150,4190.574,30,C,0.119021,0.000336,1.3,0.119021,0.410958904
SPX,CBOE,12/29/15,150,2256.463,30,P,0.290781,-0.022396,0.7,0.290781,0.410958904
SPX,CBOE,12/29/15,150,4351.75,35,C,0.119021,0.000049,1.35,0.119021,0.410958904
SPX,CBOE,12/29/15,150,2095.287,35,P,0.31658,-0.013071,0.65,0.31658,0.410958904
SPX,CBOE,12/29/15,150,4512.926,40,C,0.119021,0.000006,1.4,0.119021,0.410958904
SPX,CBOE,12/29/15,150,1934.111,40,P,0.344463,-0.007682,0.6,0.344463,0.410958904
SPX,CBOE,12/29/15,150,4674.103,45,C,0.119021,0.000001,1.45,0.119021,0.410958904
SPX,CBOE,12/29/15,150,1772.935,45,P,0.376329,-0.004679,0.55,0.376329,0.410958904
SPX,CBOE,12/29/15,150,4835.278,50,C,0.119021,0,1.5,0.119021,0.410958904
SPX,CBOE,12/29/15,150,1611.759,50,P,0.410344,-0.002833,0.5,0.410344,0.410958904
SPX,CBOE,12/29/15,150,4996.454,55,C,0.119021,0,1.55,0.119021,0.410958904
SPX,CBOE,12/29/15,150,1450.583,55,P,0.445526,-0.001648,0.45,0.445526,0.410958904
SPX,CBOE,12/29/15,150,5157.63,60,C,0.119021,0,1.6,0.119021,0.410958904
SPX,CBOE,12/29/15,150,1289.407,60,P,0.456914,-0.000529,0.4,0.456914,0.410958904
SPX,CBOE,12/29/15,180,3222.608,0,C,0.146829,0.520558,1,0.0734145,0.493150685
SPX,CBOE,12/29/15,180,3222.608,0,P,0.145948,-0.479565,1,0.072974,0.493150685
SPX,CBOE,12/29/15,180,3383.739,5,C,0.12105,0.297554,1.05,0.12105,0.493150685
SPX,CBOE,12/29/15,180,3061.478,5,P,0.173469,-0.314912,0.95,0.173469,0.493150685
SPX,CBOE,12/29/15,180,3544.869,10,C,0.108646,0.112935,1.1,0.108646,0.493150685
SPX,CBOE,12/29/15,180,2900.347,10,P,0.198083,-0.204124,0.9,0.198083,0.493150685
SPX,CBOE,12/29/15,180,3705.999,15,C,0.110466,0.038962,1.15,0.110466,0.493150685
SPX,CBOE,12/29/15,180,2739.217,15,P,0.220007,-0.129416,0.85,0.220007,0.493150685
SPX,CBOE,12/29/15,180,3867.13,20,C,0.115745,0.013817,1.2,0.115745,0.493150685
SPX,CBOE,12/29/15,180,2578.087,20,P,0.240262,-0.079728,0.8,0.240262,0.493150685
SPX,CBOE,12/29/15,180,4028.26,25,C,0.120646,0.004779,1.25,0.120646,0.493150685
SPX,CBOE,12/29/15,180,2416.956,25,P,0.26033,-0.047954,0.75,0.26033,0.493150685
SPX,CBOE,12/29/15,180,4189.391,30,C,0.120646,0.001128,1.3,0.120646,0.493150685
SPX,CBOE,12/29/15,180,2255.826,30,P,0.280689,-0.028192,0.7,0.280689,0.493150685
SPX,CBOE,12/29/15,180,4350.521,35,C,0.120646,0.000233,1.35,0.120646,0.493150685
SPX,CBOE,12/29/15,180,2094.695,35,P,0.302185,-0.016335,0.65,0.302185,0.493150685
SPX,CBOE,12/29/15,180,4511.651,40,C,0.120646,0.000043,1.4,0.120646,0.493150685
SPX,CBOE,12/29/15,180,1933.565,40,P,0.326006,-0.009494,0.6,0.326006,0.493150685
SPX,CBOE,12/29/15,180,4672.782,45,C,0.120646,0.000007,1.45,0.120646,0.493150685
SPX,CBOE,12/29/15,180,1772.435,45,P,0.35403,-0.00572,0.55,0.35403,0.493150685
SPX,CBOE,12/29/15,180,4833.912,50,C,0.120646,0.000001,1.5,0.120646,0.493150685
SPX,CBOE,12/29/15,180,1611.304,50,P,0.387096,-0.003618,0.5,0.387096,0.493150685
SPX,CBOE,12/29/15,180,4995.042,55,C,0.120646,0,1.55,0.120646,0.493150685
SPX,CBOE,12/29/15,180,1450.174,55,P,0.423709,-0.00231,0.45,0.423709,0.493150685
SPX,CBOE,12/29/15,180,5156.173,60,C,0.120646,0,1.6,0.120646,0.493150685
SPX,CBOE,12/29/15,180,1289.043,60,P,0.461042,-0.001386,0.4,0.461042,0.493150685
SPX,CBOE,12/29/15,360,3222.309,0,C,0.159721,0.531608,1,0.0798605,0.98630137
SPX,CBOE,12/29/15,360,3222.309,0,P,0.159457,-0.468444,1,0.0797285,0.98630137
SPX,CBOE,12/29/15,360,3383.424,5,C,0.139265,0.388355,1.05,0.139265,0.98630137
SPX,CBOE,12/29/15,360,3061.193,5,P,0.179205,-0.353015,0.95,0.179205,0.98630137
SPX,CBOE,12/29/15,360,3544.54,10,C,0.12192,0.233731,1.1,0.12192,0.98630137
SPX,CBOE,12/29/15,360,2900.078,10,P,0.196906,-0.262206,0.9,0.196906,0.98630137
SPX,CBOE,12/29/15,360,3705.655,15,C,0.112464,0.11595,1.15,0.112464,0.98630137
SPX,CBOE,12/29/15,360,2738.963,15,P,0.212684,-0.190778,0.85,0.212684,0.98630137
SPX,CBOE,12/29/15,360,3866.771,20,C,0.111108,0.055119,1.2,0.111108,0.98630137
SPX,CBOE,12/29/15,360,2577.847,20,P,0.227425,-0.135471,0.8,0.227425,0.98630137
SPX,CBOE,12/29/15,360,4027.886,25,C,0.113004,0.026668,1.25,0.113004,0.98630137
SPX,CBOE,12/29/15,360,2416.732,25,P,0.241397,-0.093442,0.75,0.241397,0.98630137
SPX,CBOE,12/29/15,360,4189.001,30,C,0.116806,0.013773,1.3,0.116806,0.98630137
SPX,CBOE,12/29/15,360,2255.616,30,P,0.255235,-0.062533,0.7,0.255235,0.98630137
SPX,CBOE,12/29/15,360,4350.117,35,C,0.119846,0.00691,1.35,0.119846,0.98630137
SPX,CBOE,12/29/15,360,2094.501,35,P,0.268815,-0.04031,0.65,0.268815,0.98630137
SPX,CBOE,12/29/15,360,4511.232,40,C,0.1201,0.002878,1.4,0.1201,0.98630137
SPX,CBOE,12/29/15,360,1933.385,40,P,0.283367,-0.025239,0.6,0.283367,0.98630137
SPX,CBOE,12/29/15,360,4672.348,45,C,0.1201,0.001123,1.45,0.1201,0.98630137
SPX,CBOE,12/29/15,360,1772.27,45,P,0.299414,-0.015418,0.55,0.299414,0.98630137
SPX,CBOE,12/29/15,360,4833.463,50,C,0.1201,0.000419,1.5,0.1201,0.98630137
SPX,CBOE,12/29/15,360,1611.154,50,P,0.318183,-0.009348,0.5,0.318183,0.98630137
SPX,CBOE,12/29/15,360,4994.579,55,C,0.1201,0.00015,1.55,0.1201,0.98630137
SPX,CBOE,12/29/15,360,1450.039,55,P,0.340677,-0.005715,0.45,0.340677,0.98630137
SPX,CBOE,12/29/15,360,5155.694,60,C,0.1201,0.000052,1.6,0.1201,0.98630137
SPX,CBOE,12/29/15,360,1288.923,60,P,0.367945,-0.00357,0.4,0.367945,0.98630137
SPX,CBOE,12/29/15,720,3226.502,0,C,0.16635,0.546498,1,0.083175,1.97260274
SPX,CBOE,12/29/15,720,3226.502,0,P,0.170386,-0.452379,1,0.085193,1.97260274
SPX,CBOE,12/29/15,720,3387.827,5,C,0.154455,0.45365,1.05,0.154455,1.97260274
SPX,CBOE,12/29/15,720,3065.177,5,P,0.182201,-0.371307,0.95,0.182201,1.97260274
SPX,CBOE,12/29/15,720,3549.152,10,C,0.143148,0.354374,1.1,0.143148,1.97260274
SPX,CBOE,12/29/15,720,2903.852,10,P,0.193835,-0.300441,0.9,0.193835,1.97260274
SPX,CBOE,12/29/15,720,3710.477,15,C,0.132796,0.255882,1.15,0.132796,1.97260274
SPX,CBOE,12/29/15,720,2742.527,15,P,0.205141,-0.239433,0.85,0.205141,1.97260274
SPX,CBOE,12/29/15,720,3871.802,20,C,0.125249,0.171441,1.2,0.125249,1.97260274
SPX,CBOE,12/29/15,720,2581.202,20,P,0.216294,-0.18769,0.8,0.216294,1.97260274
SPX,CBOE,12/29/15,720,4033.127,25,C,0.120568,0.108772,1.25,0.120568,1.97260274
SPX,CBOE,12/29/15,720,2419.876,25,P,0.226936,-0.144129,0.75,0.226936,1.97260274
SPX,CBOE,12/29/15,720,4194.452,30,C,0.11979,0.070065,1.3,0.11979,1.97260274
SPX,CBOE,12/29/15,720,2258.551,30,P,0.237455,-0.108187,0.7,0.237455,1.97260274
SPX,CBOE,12/29/15,720,4355.778,35,C,0.120623,0.045828,1.35,0.120623,1.97260274
SPX,CBOE,12/29/15,720,2097.226,35,P,0.247944,-0.079098,0.65,0.247944,1.97260274
SPX,CBOE,12/29/15,720,4517.103,40,C,0.122707,0.031008,1.4,0.122707,1.97260274
SPX,CBOE,12/29/15,720,1935.901,40,P,0.258453,-0.056058,0.6,0.258453,1.97260274
SPX,CBOE,12/29/15,720,4678.428,45,C,0.123641,0.020043,1.45,0.123641,1.97260274
SPX,CBOE,12/29/15,720,1774.576,45,P,0.269459,-0.038454,0.55,0.269459,1.97260274
SPX,CBOE,12/29/15,720,4839.753,50,C,0.123641,0.012285,1.5,0.123641,1.97260274
SPX,CBOE,12/29/15,720,1613.251,50,P,0.281486,-0.025532,0.5,0.281486,1.97260274
SPX,CBOE,12/29/15,720,5001.078,55,C,0.123641,0.007407,1.55,0.123641,1.97260274
SPX,CBOE,12/29/15,720,1451.926,55,P,0.295127,-0.016435,0.45,0.295127,1.97260274
SPX,CBOE,12/29/15,720,5162.403,60,C,0.123641,0.0044,1.6,0.123641,1.97260274
SPX,CBOE,12/29/15,720,1290.601,60,P,0.310028,-0.010115,0.4,0.310028,1.97260274
SPX,CBOE,12/29/15,1080,3233.655,0,C,0.171733,0.558711,1,0.0858665,2.95890411
SPX,CBOE,12/29/15,1080,3233.655,0,P,0.178839,-0.438878,1,0.0894195,2.95890411
SPX,CBOE,12/29/15,1080,3395.338,5,C,0.163109,0.486594,1.05,0.163109,2.95890411
SPX,CBOE,12/29/15,1080,3071.972,5,P,0.187745,-0.37437,0.95,0.187745,2.95890411
SPX,CBOE,12/29/15,1080,3557.021,10,C,0.154782,0.411048,1.1,0.154782,2.95890411
SPX,CBOE,12/29/15,1080,2910.29,10,P,0.19675,-0.315424,0.9,0.19675,2.95890411
SPX,CBOE,12/29/15,1080,3718.703,15,C,0.146821,0.334646,1.15,0.146821,2.95890411
SPX,CBOE,12/29/15,1080,2748.607,15,P,0.205276,-0.262125,0.85,0.205276,2.95890411
SPX,CBOE,12/29/15,1080,3880.386,20,C,0.139766,0.261689,1.2,0.139766,2.95890411
SPX,CBOE,12/29/15,1080,2586.924,20,P,0.214494,-0.214977,0.8,0.214494,2.95890411
SPX,CBOE,12/29/15,1080,4042.069,25,C,0.134092,0.197082,1.25,0.134092,2.95890411
SPX,CBOE,12/29/15,1080,2425.241,25,P,0.222395,-0.172768,0.75,0.222395,2.95890411
SPX,CBOE,12/29/15,1080,4203.751,30,C,0.129936,0.144097,1.3,0.129936,2.95890411
SPX,CBOE,12/29/15,1080,2263.559,30,P,0.230645,-0.136238,0.7,0.230645,2.95890411
SPX,CBOE,12/29/15,1080,4365.435,35,C,0.127628,0.104339,1.35,0.127628,2.95890411
SPX,CBOE,12/29/15,1080,2101.876,35,P,0.239067,-0.105073,0.65,0.239067,2.95890411
SPX,CBOE,12/29/15,1080,4527.117,40,C,0.124606,0.071783,1.4,0.124606,2.95890411
SPX,CBOE,12/29/15,1080,1940.193,40,P,0.24756,-0.078903,0.6,0.24756,2.95890411
SPX,CBOE,12/29/15,1080,4688.8,45,C,0.126067,0.054246,1.45,0.126067,2.95890411
SPX,CBOE,12/29/15,1080,1778.51,45,P,0.256353,-0.057486,0.55,0.256353,2.95890411
SPX,CBOE,12/29/15,1080,4850.483,50,C,0.126067,0.039091,1.5,0.126067,2.95890411
SPX,CBOE,12/29/15,1080,1616.828,50,P,0.265647,-0.04046,0.5,0.265647,2.95890411
SPX,CBOE,12/29/15,1080,5012.166,55,C,0.126067,0.027903,1.55,0.126067,2.95890411
SPX,CBOE,12/29/15,1080,1455.145,55,P,0.275837,-0.027419,0.45,0.275837,2.95890411
SPX,CBOE,12/29/15,1080,5173.849,60,C,0.126067,0.019749,1.6,0.126067,2.95890411
SPX,CBOE,12/29/15,1080,1293.462,60,P,0.279617,-0.015955,0.4,0.279617,2.95890411
SPX,CBOE,12/26/15,30,3237.34,0,C,0.104839,0.505995,1,0.0524195,0.082191781
SPX,CBOE,12/26/15,30,3237.34,0,P,0.102688,-0.494128,1,0.051344,0.082191781
SPX,CBOE,12/26/15,30,3399.207,5,C,0.084471,0.022611,1.05,0.084471,0.082191781
SPX,CBOE,12/26/15,30,3075.473,5,P,0.163728,-0.132163,0.95,0.163728,0.082191781
SPX,CBOE,12/26/15,30,3561.074,10,C,0.095852,0.000276,1.1,0.095852,0.082191781
SPX,CBOE,12/26/15,30,2913.606,10,P,0.216844,-0.042185,0.9,0.216844,0.082191781
SPX,CBOE,12/26/15,30,3722.941,15,C,0.095852,0,1.15,0.095852,0.082191781
SPX,CBOE,12/26/15,30,2751.739,15,P,0.268127,-0.015673,0.85,0.268127,0.082191781
SPX,CBOE,12/26/15,30,3884.808,20,C,0.095852,0,1.2,0.095852,0.082191781
SPX,CBOE,12/26/15,30,2589.872,20,P,0.321009,-0.006743,0.8,0.321009,0.082191781
SPX,CBOE,12/26/15,30,4046.675,25,C,0.095852,0,1.25,0.095852,0.082191781
SPX,CBOE,12/26/15,30,2428.005,25,P,0.375814,-0.003225,0.75,0.375814,0.082191781
SPX,CBOE,12/26/15,30,4208.542,30,C,0.095852,0,1.3,0.095852,0.082191781
SPX,CBOE,12/26/15,30,2266.138,30,P,0.415066,-0.001118,0.7,0.415066,0.082191781
SPX,CBOE,12/26/15,30,4370.409,35,C,0.095852,0,1.35,0.095852,0.082191781
SPX,CBOE,12/26/15,30,2104.271,35,P,0.417148,-0.000125,0.65,0.417148,0.082191781
SPX,CBOE,12/26/15,30,4532.276,40,C,0.095852,0,1.4,0.095852,0.082191781
SPX,CBOE,12/26/15,30,1942.404,40,P,0.417148,-0.000007,0.6,0.417148,0.082191781
SPX,CBOE,12/26/15,30,4694.143,45,C,0.095852,0,1.45,0.095852,0.082191781
